"incidentid","statusid","flowstatusid","assignmentgroupid","summarydescription","incidentdescription","impactid","priorityid","categoryid","assignedusercode","opendate","closedate","startdate","solutiondescription","requesttypeid","calltypeid","solutionmethod","username","definitioncategoryid","definitioncategorypath"
1305603,"14",NULL,5768,"yıl sonu mutabakat işlemeri için","MErhaba Yıl sıny mutabakat işlemleri için aşağıda veri koruma sistemine takılan mailimin serbest bırakılması konusunda yardımlarınızı talep ederiz. 
 2026-01-20 16:24:42 tarihinde hkanat@aselsankonya.com.tr, b.atici@karardenetim.com.tr, u.pinarbasi@karardenetim.com.tr, f.coskuner@karardenetim.com.tr, ehekimoglu@aselsankonya.com.tr, msacikgoz@aselsankonya.com.tr adresine göndermek istediniz. Bilgi güvenliği politikaları gereğince bu işlem engellenmiştir. Bu müşteri verileri akıştan çıkartılarak veya IBAN verisi için ilk ve son 4 rakamı hariç (TR11XXXXXXXXXXXXXXXXXX1111) diğer rakamlarda maskeleme yöntemini, TCKN verisi için ilk ve son 2 rakamı hariç (11XXXXXXX11) diğer rakamlarda maskeleme yöntemini, kart verisi için ise ilk 6 ve son 4 rakamı hariç (1111 11XX XXXX 1111) diğer rakamlarda maskeleme yöntemi kullanılarak gönderim işlemini gerçekleştirebilirsiniz.

Müşteriye ait bu verileri maskelemeden iş kapsamı ihtiyacından dolayı gönderilmesi gerekliyse BT Mercek Talep – Çağrı Oluştur ekranından “Yetki ve Erişim Talepleri > Veri Koruma Sistemi İstisna Tanımlama” kategorisinden çağrı oluşturabilirsiniz.","2","4",18271,"absaglam","2026-01-21 10:14:43.973","2026-01-21 10:16:02.843","2026-01-20 16:25:36.76","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","absaglam",NULL,NULL
1301748,"14",NULL,5768,"ekstre yazdırma hk.","Merhaba 94589471 müşteri 1 yıllık ekstre yazdırmak istiyor ama yazdırırken aşağıda yer alan hatayı alıyoruz. Konu ile ilgili acil desteklerinizi beklemekteyiz.","2","4",18271,"hatasoy","2026-01-12 11:25:44.853","2026-01-12 12:18:19.943","2026-01-09 10:50:15.73","Kullanıcı geri dönüşü sonrası talep çözümlendiği bilgisi iletilmiştir.","10","3","Kullanıcı geri dönüşü sonrası talep çözümlendiği bilgisi iletilmiştir.","hatasoy",NULL,NULL
1305244,"14",NULL,5768,"Leasing Dekont(fatura) gönderimi","Merhabalar

8053160-Baldan asfalt firmamıza leasing ödemesi yaptığı her taksit döneminde ödeme dekontunu(fatura yerine geçmekte) mail olarak gönderim sağlıyorduk. İçerisinde VKN bulunduğu için veri güvenliğine takılmakta. Firmaya mail gönderimin istisna tanımlanması hususunda desteğinizi rica ederiz.

Örnek dekont divite eklenmiştir.","3","4",18271,"absaglam","2026-01-21 09:59:26.707","2026-01-21 10:13:33.687","2026-01-20 10:23:49.36","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","absaglam",NULL,NULL
1305401,"14",NULL,5768,"hassas veri hk.","Merhaba,

Şubemizin yılsonu mutabakatları olduğundan dolayı tarik.caliskan@tr.ey.com, ey.mutabakat@tr.ey.com mail adreslerine gönderilen mutabakat metninin hassas veriye takıldığı için gönderilememiştir. İstisna tanımlanmasını rica ederiz. ( Yaklaşık olarak 300 tane fona ait mutabakatlar yapılacaktır. Her gönderim için mercek talebi işlemlerimizi yavaşlatmaktadır. Bana ait kullanıcı üzerinden ay sonuna kadar istisna tanımlamasını rica ederiz.","2","4",18271,"absaglam","2026-01-21 09:56:34.697","2026-01-21 09:57:23.633","2026-01-20 13:45:55.14","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","absaglam",NULL,NULL
1305389,"14",NULL,5768,"MAİL İSTİSNA TANIMI - TEKRAR TALEP","Merhabalar ,

Divitteki maile istinaden talebi oluşturdum. Yünsel lazer firması ila maaş protokolü imzalanmıştır. Şubeden maaş hesapları açılışı yaptık , en son düzenleyip excel formatında iban ile birleştirdik . Yünsel lazer muhasebe birimi maaş hesaplarına öncesinde avans yatırmak istediğini söyledi. Maildeki excelli atarken hata aldım . Desteklerinizi rica ederiz.( AYNI İŞLEM TEKRAR GEREKLİ )Güncel maili ekledim","2","4",18271,"absaglam","2026-01-21 09:50:23.347","2026-01-21 09:50:53.897","2026-01-20 13:31:20.783","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","absaglam",NULL,NULL
1305381,"14",NULL,5768,"Müşteri ibkb işlemlerinin belgeleri hk.","Merhaba, müşterimiz mail üzerinden ibkb listelerini görüntülemek istemektedir, istisna tanımlanmasını rica ederiz.","2","4",18271,"absaglam","2026-01-21 09:46:47.24","2026-01-21 09:48:41.653","2026-01-20 12:36:16.027","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","absaglam",NULL,NULL
1305689,"14",NULL,5768,"Doküman gönderimi","merhaba, işle ilgili doküman göndermem gerekiyor ilgili bankalara ama sistem veri korumadan kaynaklı izin vermiyor. rica etsem destek olabilir misiniz? şaban ayınız mübarek olsun.","2","4",18271,"absaglam","2026-01-21 09:32:49.003","2026-01-21 09:34:55.257","2026-01-21 08:24:08.117","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","absaglam",NULL,NULL
1305670,"14",NULL,5768,"Hesap ektresi paylaşımı hk.","Merhaba,

Müşterimiz 01.01.2018 tarihinden itibaren hesap hareketlerini istemiştir. Sistemde kayıtlı mail adresine excel formatında gönderilmeye çalışılmıştır fakat veri güvenliğine takılmıuştır.
Son 1 yıldan daha uzun ekstre sistem otomatik göndermediği için excele çıktı verip gönderilmek istenmiştir.
Müşteirmiz davalı olduğu biri ile alaklı para göndermiş olduğu hareketleri incleeyecektir.

Mailin gönderilmesi hakkında yardımlarınızı talep ederiz.","2","4",18271,"absaglam","2026-01-21 09:29:40.443","2026-01-21 09:36:42.647","2026-01-20 21:26:28.043","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","absaglam",NULL,NULL
1305282,"14",NULL,5768,"dış firmaya atılan mail engellendi","dış firmaya atılan mail içeriğinde altyapı bilgisi olmaması rağmen dlp tarafından engellendi. Kontrol edebilir misiniz?","2","4",18271,"scakici","2026-01-21 08:45:40.227","2026-01-21 08:46:23.043","2026-01-20 10:57:01.987","İşlem tamamlandı.","10","3","İşlem tamamlandı.","scakici",NULL,NULL
1305181,"14",NULL,5768,"RE: Kuveyt Turk Call Muhabire iletilmesi","Merhaba,

Muhbairimiz HSBC'nin aracılık ettiği işlemlerde yaşanan gecikme sebebiyle muhabirimize işlem örnekleri paylaşmamız gerekiyor. Swift mesajlarında bu bilgiler zaten muhabire iletilmiştir.Mail ile de paylaşılabilmesini rica ederiz.","2","4",18271,"keremt","2026-01-21 08:43:13.647","2026-01-21 08:43:45.443","2026-01-20 09:27:11.723","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","10","3","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","keremt",NULL,NULL
1305646,"14",NULL,5768,"YÜKSEK SAYFALI HESAP EKSTRESİ GÜVENLİK DUVARI","Merhabalar ;

Envanter bilerek yanlış seçilmiştir.Şubemize yeni gelen yazıcıdan yüksek sayfalı hesap ekstresi çıktısı alamıyoruz güvenlik uyarısı veriyor.Müşterimiz kaşe imzalı fiziksel evrak istiyor.Yardımlarınızı arz/rica ederzi.","2","4",18271,"absaglam","2026-01-21 08:21:49.547","2026-01-22 16:43:17.817","2026-01-20 17:28:16.403","Kullanıcı ile iletişime geçildi. Mercek talebinin çözüldüğü belirtildi.","10","3","Kullanıcı ile iletişime geçildi. Mercek talebinin çözüldüğü belirtildi.","absaglam",NULL,NULL
1304925,"14",NULL,5768,"Kurumumuzun İmza Sürküsü ihtiyacı","Vize talebim nedeniyle Alman Konsolosluğuna İşveren belgelerinin talebi var bu konuda destek olabilirmisiniz","3","4",18271,"keremt","2026-01-21 08:03:50.93","2026-01-21 08:04:26.467","2026-01-19 16:09:56.843","Geçici istisna tanımı yapılmıştır.","10","3","Geçici istisna tanımı yapılmıştır.","keremt",NULL,NULL
1305614,"14",NULL,5768,"mail istisnası","Merhaba, hesap bakiyelerinin bulunduğu pdf evraklarını müşterimize göndermemiz gerekmektedir. (mturdu29@hotmail.com) istisna tanımlanması için yardımlarınızı rica ederiz.","2","4",18271,"keremt","2026-01-20 17:10:02","2026-01-22 09:08:42.08","2026-01-20 16:06:32.02","Merhaba, müşterinin mail adresi olduğuna dair ekran görüntüsünü divite ekler misiniz?","10","3","Merhaba, müşterinin mail adresi olduğuna dair ekran görüntüsünü divite ekler misiniz?","keremt",NULL,NULL
1305408,"14",NULL,5768,"Sağlık Tarama Uygulama için veri sorunu","merhaba,

sağlık taraması için kullanılan uygulamada excel de hasta dosyası vardır bu verilerin aktarımı ve gözükmesi için veri izni nedeniyle sorun yaşanmaktadır yardımcı olabilir misiniz?","2","4",18271,"keremt","2026-01-20 14:08:31.78","2026-01-20 14:08:40.93","2026-01-20 13:49:39.01","Aşağıdaki linkte yer alan ""DLP Ajanı Nasıl Güncellenir?"" başlığındaki adımları uyguladıktan sonra işlemi yeniden yapmayı dener misiniz?
https://bilge.kuveytturk.com.tr/genel/24374-dlp-forcepoint-one-endpoint#dlp-ajani-nasil-guncellenir","10","3","Aşağıdaki linkte yer alan ""DLP Ajanı Nasıl Güncellenir?"" başlığındaki adımları uyguladıktan sonra işlemi yeniden yapmayı dener misiniz?
https://bilge.kuveytturk.com.tr/genel/24374-dlp-forcepoint-one-endpoint#dlp-ajani-nasil-guncellenir","keremt",NULL,NULL
1301723,"14",NULL,5768,"Mail gönderimi hk.","seyhankama@gucluipek.com.tr adresine gönderim yapmak istiyoruz.","2","4",18271,"hatasoy","2026-01-12 11:22:07.837","2026-01-12 11:23:42.323","2026-01-09 10:29:25.96","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
1305334,"14",NULL,5768,"MAn firmasına gönderilen sirkü hk","Merhaba,

Müşterimizin alacağı araç için Man firmasına garantör yazısı teslim edilmiştir. Karşı firma imza sirkülerini talep etmiştir. Man firmasına gönderilen mail veri güvenliğine takılmıştır.
Yetki için yardımlarınızı talep ederiz.","2","4",18271,"keremt","2026-01-20 12:06:54.17","2026-01-20 12:07:38.463","2026-01-20 11:39:44.04","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","10","3","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","keremt",NULL,NULL
1305332,"14",NULL,5768,"veri paylaşımı","Merhaba 1631104515- BELİZ TAKI KUYUMCULUK SAATÇİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ bizlerden konsolosluğa vermek için 3 aylık hesap ekstresi talep etmekte olup yazıcıda aşağıda bulunan uyarıyı almaktayız müşteri bugün konsolosluğa evrak verecek olup acileyet durumu vardır yardımcı olur musunuz ?

Sayın Mustafa Erkuş / Kuveyt Türk - Darıca Şubesi (41-280-W08.kuveytturk.local) ,

TCKN verisi maskeleme yöntemi kullanılmadan 2026-01-20 11:34:12 tarihinde \\srvsube-280\41-280-MFP01 adresine göndermek istediniz. Bilgi güvenliği politikaları gereğince bu işlem engellenmiştir. TCKN verisi akıştan çıkartılarak veya ilk ve son 2 rakamı hariç(11XXXXXXX11) diğer rakamlarda maskeleme yöntemi kullanılarak gönderim işlemini gerçekleştirebilirsiniz.

İş kapsamında maskeleme yöntemi kullanılmadan gönderim işleminin yapılması gerekliyse BT Mercek Talep – Çağrı Oluştur ekranından “Yetki ve Erişim Talepleri > Veri Koruma Sistemi İstisna Tanımlama” kategorisinden çağrı oluşturabilirsiniz.

Kuveyt Türk Veri Güvenliği Ekibi","2","4",18271,"keremt","2026-01-20 12:05:27.793","2026-01-20 12:06:42.91","2026-01-20 11:38:10.857","Aşağıdaki linkte yer alan ""DLP Ajanı Nasıl Güncellenir?"" başlığındaki adımları uyguladıktan sonra işlemi yeniden yapmayı dener misiniz?
https://bilge.kuveytturk.com.tr/genel/24374-dlp-forcepoint-one-endpoint#dlp-ajani-nasil-guncellenir
DLP Forcepoint One Endpoint – Bilge (kuveytturk.com.tr)","10","3","Aşağıdaki linkte yer alan ""DLP Ajanı Nasıl Güncellenir?"" başlığındaki adımları uyguladıktan sonra işlemi yeniden yapmayı dener misiniz?
https://bilge.kuveytturk.com.tr/genel/24374-dlp-forcepoint-one-endpoint#dlp-ajani-nasil-guncellenir
DLP Forcepoint One Endpoint – Bilge (kuveytturk.com.tr)","keremt",NULL,NULL
1305301,"14",NULL,5768,"müşteri ekstre talebi hk.","müşteri ekstre talebi hk.","2","4",18271,"absaglam","2026-01-20 11:51:26.807","2026-01-20 15:48:23.933","2026-01-20 11:16:43.58","Teams üzerinden iletişime geçildi. Talep karşılandı.","10","3","Teams üzerinden iletişime geçildi. Talep karşılandı.","absaglam",NULL,NULL
1305210,"14",NULL,5768,"veri güvenliğine takılan mailler hk.","Merhaba,

Ekte yer alan mailler veri güvenliğine takılması sebebiyle gönderilememiştir. Maiilerin gönderilmesi hususunda desteğinizi rica ederiz.","2","4",18271,"keremt","2026-01-20 10:43:55.343","2026-01-20 10:48:22.89","2026-01-20 09:52:27.593","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","10","3","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","keremt",NULL,NULL
1305227,"14",NULL,5768,"fek taaahhüt yazısı hk.","kolay gelsin,

vakıf katılım bankasına göndermemiz gerekn bir fek taahhüt yazısı mevcut. konu hususunda yardımlarınız rica olunur.","2","4",18271,"keremt","2026-01-20 10:43:07.64","2026-01-20 10:43:47.713","2026-01-20 10:05:22","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","10","3","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","keremt",NULL,NULL
1305228,"14",NULL,5768,"FİRMAYA FATURA GÖNDERME HK.","Merhaba tedarikçimiz olan firmaya tarafımıza kesiklen faturayı ekleyip bu fatura kime ait diye mail attıgımda sistem tarafından engellenmektedir fatura 2025 yılı oldugundan ilgilisi bulunamamış tedarikçiye bu maili atmam gerekmektedir. yardımlarınızı arz rica ederim.","2","4",18271,"keremt","2026-01-20 10:41:31.39","2026-01-20 10:42:16.387","2026-01-20 10:06:28.293","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","10","3","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","keremt",NULL,NULL
1305230,"14",NULL,5768,"mail istisnası","Merhaba, müşterimize imza sirküleri göndermemiz gerekmektedir. (sadem.cesur@uyarholding.com-ebru.sevilmis@unifo.com.tr) İstisna tanımlanması için yardımlarınızı rica ederiz.","2","4",18271,"keremt","2026-01-20 10:40:26.87","2026-01-20 10:41:22.033","2026-01-20 10:09:56.053","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","10","3","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","keremt",NULL,NULL
1305247,"14",NULL,5768,"Ercikek masraf bilgisi","Merhaba 

yelda@ercikek.com; salih@ercikek.com; 'yakupcebi82@gmail.com',muhasebe@ercikek.com adresine gönderilen iş ile ilgili mailin serbest bırakılmasını talep ederriz.","2","4",18271,"keremt","2026-01-20 10:39:35.18","2026-01-20 10:40:17.057","2026-01-20 10:27:07.027","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","10","3","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","keremt",NULL,NULL
1305174,"14",NULL,5768,"maaş hesabı paylaşım hk  mail istisna talebi","Merhabalar ,

Divitteki maile istinaden talebi oluşturdum. Yünsel lazer firması ila maaş protokolü imzalanmıştır. Şubeden maaş hesapları açılışı yaptık , en son düzenleyip excel formatında iban ile birleştirdik . Yünsel lazer muhasebe birimi maaş hesaplarına öncesinde avans yatırmak istediğini söyledi. Maildeki excelli atarken hata aldım . Desteklerinizi rica ederiz.","2","4",18271,"keremt","2026-01-20 10:26:38.823","2026-01-20 10:27:28.537","2026-01-20 09:16:49.333","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","10","3","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","keremt",NULL,NULL
1305165,"14",NULL,5768,"mail hk.","merhaba, iban paylaşmam gereken bir durum sebebiyle, bir defaya mahsus yetki verilmeisi rica ederim.","2","4",18271,"keremt","2026-01-20 10:25:05.073","2026-01-20 10:26:28.84","2026-01-20 09:15:16.947","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","10","3","Merhaba, karantinaya takılan mailiniz serbest bırakılmıştır. 10 dk içerisinde mail karşı tarafa ulaşacaktır. Maili tekrar göndermenize gerek yoktur.","keremt",NULL,NULL
1302301,"14",NULL,5768,"mutabakat maillerinin veri korumaya takılması hakkında","Merhaba
Dokümanda yer alan mutabakat maili veri korumaya takılmıştır. serbest bırakılması rica olunur.
iyi çalışmalar.","2","4",18271,"hatasoy","2026-01-12 11:18:17.63","2026-01-12 11:18:58.473","2026-01-12 11:07:53.59","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","10","3","Mailiniz 5 dakika içerisinde karşıya iletilecektir. Tekrar göndermenize gerek yoktur.","hatasoy",NULL,NULL
